,site_id,site_name,easting,northing,min_year,max_year,region,HA_NUM,G_ID,S_ID,rbd_id,wb_id,mncat_id,opcat_id,organisation,lon,lat,material,determinands,geometry,Cd_mean
261,SW-SSN0252,SSN0252 LANGRIDGE COMBE,373290,169254,2025,2025,SW,53,HA053G04,HA053G04S0009,9.0,GB109053022300,3005.0,3045.0,EA,-2.385519,51.42166,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0252', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 4, 'num_measurements': 1, 'file': 'riv_sites_det_53_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.385519 51.42166),
262,SW-SSN0318,SSN0318 TRIB SUMMERHAM BROOK,400972,163118,2025,2025,SW,53,HA053G01,HA053G01S0015,9.0,GB109053022220,3005.0,3045.0,EA,-1.987418,51.367121,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0318', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_53_106.geojson', 'mean_measurements': 0.09}]",POINT (-1.987418 51.367121),
263,SW-SSN0956,SSN0956 TRIB AT GANDBROOK FARM,385594,164794,2025,2025,SW,53,HA053G01,HA053G01S0023,9.0,GB109053021890,3005.0,3045.0,EA,-2.208385,51.382006,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0956', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 8, 'num_measurements': 1, 'file': 'riv_sites_det_53_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.208385 51.382006),
264,SW-SSN1339,"TRIB OF WOODBRIDGE BROOK, WINK FARM",397193,186424,2025,2025,SW,53,HA053G03,HA053G03S0010,9.0,GB109053027760,3005.0,3045.0,EA,-2.041895,51.576674,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN1339', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 19, 'num_measurements': 1, 'file': 'riv_sites_det_53_106.geojson', 'mean_measurements': 0.024}]",POINT (-2.041895 51.576674),
265,MD-RSN1338,RSN1338 TRIB OF STOWE AT NAPTON FIELDS,443798,261869,2025,2025,MD,54,HA054G05,HA054G05S0003,9.0,GB109054044090,3007.0,3020.0,EA,-1.359812,52.253275,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-RSN1338', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 1, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.01}]",POINT (-1.359812 52.253275),
266,MD-RSN1362,"RSN1362 RIVER ALNE @ ALNE END, ALCESTER",411712,259176,2025,2025,MD,54,HA054G03,HA054G03S0024,9.0,GB109054043720,3007.0,3021.0,EA,-1.82993,52.230674,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-RSN1362', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 3, 'num_measurements': 3, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.01}]",POINT (-1.82993 52.230674),
267,MD-RSN1386,RSN1386 RIVER TEME AT DINHAM BRIDGE,350709,274456,2025,2025,MD,54,HA054G12,HA054G12S0012,9.0,GB109054044510,3096.0,3456.0,EA,-2.725323,52.365939,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-RSN1386', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 5, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.0238}]",POINT (-2.725323 52.365939),
268,MD-SSN0012,"RODEN TRIB, AT HAUGHMOND",355120,315447,2025,2025,MD,54,HA054G09,HA054G09S0003,9.0,GB109054049190,3074.0,3359.0,EA,-2.666104,52.734799,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0012', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 29, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.026}]",POINT (-2.666104 52.734799),
269,MD-SSN0028,"TRIB OF RIVER CHELT, DS BARROW - CHELT",387625,224708,2025,2025,MD,54,HA054G02,HA054G02S0006,9.0,GB109054032810,3077.0,3078.0,EA,-2.181341,51.920763,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0028', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 20, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.181341 51.920763),
270,MD-SSN0031,LONG MARSTON LANE - NOLEHAM BROOK,415270,245816,2025,2025,MD,54,HA054G14,HA054G14S0018,9.0,GB109054039470,3007.0,3020.0,EA,-1.77843,52.110475,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0031', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 16, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.03}]",POINT (-1.77843 52.110475),
271,MD-SSN0040,TRIB OF KEMP AT PLOWDEN - KEMP,336668,286419,2025,2025,MD,54,HA054G15,HA054G15S0016,9.0,GB109054044060,3096.0,3081.0,EA,-2.933774,52.472029,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0040', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 20, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.933774 52.472029),
272,MD-SSN0044,TRIB OF WICKSTERS BK AT PETERS STREET,377979,203355,2025,2025,MD,54,HA054G11,HA054G11S0028,9.0,GB109054026570,3077.0,3194.0,EA,-2.320234,51.728478,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0044', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 16, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.320234 51.728478),
273,MD-SSN0056,SSN0056 SAPEY BROOK TRIB,370457,260561,2025,2025,MD,54,HA054G12,HA054G12S0007,9.0,GB109054044390,3096.0,3456.0,EA,-2.434086,52.242448,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0056', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 2, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.025}]",POINT (-2.434086 52.242448),
274,MD-SSN0175,"TRIB OF LEAM AT HILL, LEAMINGTON HASTING",445800,267331,2025,2025,MD,54,HA054G05,HA054G05S0005,9.0,GB109054044130,3007.0,3020.0,EA,-1.329746,52.302214,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0175', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 15, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.019}]",POINT (-1.329746 52.302214),
275,MD-SSN0216,SSN0216 TRIB OF CORVE @ OXENBOLD FRM,359384,292327,2025,2025,MD,54,HA054G12,HA054G12S0062,9.0,GB109054049110,3096.0,3457.0,EA,-2.600108,52.527306,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0216', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.022}]",POINT (-2.600108 52.527306),
276,MD-SSN0223,"SSN0223 OAK LANE, SHERBOURNE",427511,282329,2025,2025,MD,54,HA054G06,HA054G06S0019,9.0,GB109054044620,3007.0,3021.0,EA,-1.596725,52.438261,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0223', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 4, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.082}]",POINT (-1.596725 52.438261),
277,MD-SSN0232,"SSN0232 LITTLE BROOK, TRIB OF BOW BROOK",394346,258030,2025,2025,MD,54,HA054G03,HA054G03S0007,9.0,GB109054043712,3007.0,3018.0,EA,-2.084176,52.220462,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0232', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 7, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.011}]",POINT (-2.084176 52.220462),
278,MD-SSN0268,SSN0268 OSWESTRY BROOK TRIB @ GOLF CLUB,332926,326960,2025,2025,MD,54,HA054G18,HA054G18S0017,9.0,GB109054050010,3076.0,3321.0,EA,-2.997114,52.835977,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0268', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 7, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.019}]",POINT (-2.997114 52.835977),
279,MD-SSN0271,SSN0267 NEW HOUSE- JUNCTION ROAD,432876,235095,2025,2025,MD,54,HA054G14,HA054G14S0005,9.0,GB109054039860,3007.0,3020.0,EA,-1.522379,52.013326,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0271', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.01}]",POINT (-1.522379 52.013326),
280,MD-SSN0312,SSN0312 TRIB AT HOCKLEY BROOK LANE,392935,274391,2025,2025,MD,54,HA054G04,HA054G04S0015,9.0,GB109054044180,3075.0,3389.0,EA,-2.10518,52.367536,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0312', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 8, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.024}]",POINT (-2.10518 52.367536),
281,MD-SSN0856,SSN0856 DUMBLEHOLE BROOK @ KIRKENEL,352885,270300,2025,2025,MD,54,HA054G12,HA054G12S0012,9.0,GB109054044510,3096.0,3456.0,EA,-2.692783,52.328771,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0856', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 7, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.023}]",POINT (-2.692783 52.328771),
282,MD-SSN0860,SSN0860 HOLLY GREEN BROOK AT RYALL,385494,241146,2025,2025,MD,54,HA054G04,HA054G04S0001,9.0,GB109054039760,3077.0,3399.0,EA,-2.213026,52.068502,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0860', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 8, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.02}]",POINT (-2.213026 52.068502),
283,MD-SSN0936,SSN0936 ELMBRIDGE BROOK TRIB,394062,272861,2025,2025,MD,54,HA054G04,HA054G04S0004,9.0,GB109054044220,3075.0,3389.0,EA,-2.088601,52.353795,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0936', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.059}]",POINT (-2.088601 52.353795),
284,MD-SSN0943,SSN0943 TRIB OF TACH BK @ CHRCH COPPICE,435824,258345,2025,2025,MD,54,HA054G14,HA054G14S0030,9.0,GB109054043740,3007.0,3020.0,EA,-1.47699,52.222169,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0943', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 3, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.01}]",POINT (-1.47699 52.222169),0.01
285,MD-SSN0952,SSN0952 STAPLETON TRIB @ SHEPPEN FIELDS,342366,300922,2025,2025,MD,54,HA054G08,HA054G08S0038,9.0,GB109054049460,3076.0,3110.0,EA,-2.852427,52.603027,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0952', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 9, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.019}]",POINT (-2.852427 52.603027),
286,MD-SSN1512,PIPERS BROOK AT EASTHAM - HANLEY BROOK,366808,268468,2025,2025,MD,54,HA054G12,HA054G12S0009,9.0,GB109054044510,3096.0,3456.0,EA,-2.488305,52.313323,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN1512', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 9, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.488305 52.313323),
287,MD-SSN1528,SSN1528 RODEN TRIB AT WEM,350573,330343,2025,2025,MD,54,HA054G09,HA054G09S0027,9.0,GB109054049190,3074.0,3359.0,EA,-2.735695,52.868297,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN1528', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 7, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.012}]",POINT (-2.735695 52.868297),0.012
288,MD-SSN1567,SSN1567 TRIB OF BROADWAY-BADSEY BK,410265,236205,2025,2025,MD,54,HA054G03,HA054G03S0009,9.0,GB109054039350,3007.0,3018.0,EA,-1.8518,52.024179,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN1567', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 4, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.01}]",POINT (-1.8518 52.024179),
289,MD-SSN1612,SSN1612 MORTON COMMON BROOK AT MORDA,328872,326929,2025,2025,MD,54,HA054G18,HA054G18S0017,9.0,GB109054049980,3076.0,3321.0,EA,-3.057275,52.835177,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN1612', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 4, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.018}]",POINT (-3.057275 52.835177),
290,MD-SSN1628,SSN1628 CODDINGTON CROSS BROOK,372520,243388,2025,2025,MD,54,HA054G12,HA054G12S0001,9.0,GB109054039910,3096.0,3456.0,EA,-2.402476,52.088164,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN1628', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 8, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.402476 52.088164),0.01
291,SW-SSN0300,SSN0300 TRIB OF DOVERTE BROOK,372050,196021,2025,2025,SW,54,HA054G11,HA054G11S0020,9.0,GB109054026630,3005.0,3281.0,EA,-2.405486,51.662272,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'SW-SSN0300', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 7, 'num_measurements': 1, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.405486 51.662272),
292,S31466180,AFON CAIN A495 BRIDGE PONT Y PENTRE,321700,319900,2025,2025,S3,54,HA054G18,HA054G18S0014,9.0,,3076.0,3061.0,NRW,-3.162029,52.771007,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S31466180', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 260, 'num_measurements': 3, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.1000000039736429}]",POINT (-3.162029 52.771007),0.10000000000000002
293,S31796400,AFON BANWY AT LLANFAIR CAERINION RD BRDG,310400,306550,2025,2025,S3,54,HA054G01,HA054G01S0007,,,,,NRW,-3.325836,52.64927,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S31796400', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 53, 'num_measurements': 3, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.1000000039736429}]",POINT (-3.325836 52.64927),0.10000000000000002
294,S51348,R.VYRNWY AT PANT-Y-FFATRI,312256,311742,2025,2025,S5,54,HA054G01,HA054G01S0021,,,,,NRW,-3.299793,52.696236,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S51348', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 41, 'num_measurements': 3, 'file': 'riv_sites_det_54_106.geojson', 'mean_measurements': 0.1000000039736429}]",POINT (-3.299793 52.696236),0.10000000000000002
295,MD-RSN1323,RSN1323 RIVER ARROW AT MOWLEY,334904,259444,2025,2025,MD,55,HA055G07,HA055G07S0037,9.0,GB109055041840,3117.0,3014.0,EA,-2.954504,52.229341,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-RSN1323', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 3, 'num_measurements': 1, 'file': 'riv_sites_det_55_106.geojson', 'mean_measurements': 0.016}]",POINT (-2.954504 52.229341),0.011000000000000001
296,MD-RSN1334,RSN1334 RIVER WYE AT SYMONDS YAT WEST,355641,217284,2025,2025,MD,55,HA055G04,HA055G04S0002,9.0,GB109055037111,3117.0,3549.0,EA,-2.645432,51.852381,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-RSN1334', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 3, 'num_measurements': 2, 'file': 'riv_sites_det_55_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.645432 51.852381),0.011000000000000001
297,MD-SSN0236,SSN0236 DOLWARD BROOK,333918,235924,2025,2025,MD,55,HA055G05,HA055G05S0011,9.0,GB109055036870,3117.0,3320.0,EA,-2.964366,52.017794,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0236', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 2, 'num_measurements': 1, 'file': 'riv_sites_det_55_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.964366 52.017794),
298,MD-SSN0812,SSN0812 WORM BROOK,348011,230718,2025,2025,MD,55,HA055G05,HA055G05S0010,9.0,GB109055036840,3117.0,3320.0,EA,-2.758231,51.972495,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0812', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 3, 'num_measurements': 1, 'file': 'riv_sites_det_55_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.758231 51.972495),
299,MD-SSN0876,SSN0876 UNNAMED TRIB OF DORE BACTON,338021,231997,2025,2025,MD,55,HA055G05,HA055G05S0011,9.0,GB109055036870,3117.0,3320.0,EA,-2.903873,51.982966,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0876', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 8, 'num_measurements': 1, 'file': 'riv_sites_det_55_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.903873 51.982966),0.01
300,MD-SSN0940,SSN0940 TRIB OF NEWBRIDGE BROOK,338951,252310,2025,2025,MD,55,HA055G07,HA055G07S0011,9.0,GB109055036580,3117.0,3014.0,EA,-2.893972,52.165675,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN0940', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 4, 'num_measurements': 1, 'file': 'riv_sites_det_55_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.893972 52.165675),
301,MD-SSN1388,"BOARS HILL FARM, WORM BROOK TRIB - WORM",344211,231904,2025,2025,MD,55,HA055G05,HA055G05S0010,9.0,GB109055036840,3117.0,3320.0,EA,-2.813736,51.982788,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN1388', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 20, 'num_measurements': 1, 'file': 'riv_sites_det_55_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.813736 51.982788),
302,MD-SSN1580,SSN1580 UNNAMED TRIB @ LITTLE DEWCHURCH,353253,231017,2025,2025,MD,55,HA055G04,HA055G04S0004,9.0,GB109055036890,3117.0,3549.0,EA,-2.681968,51.97565,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN1580', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 4, 'num_measurements': 1, 'file': 'riv_sites_det_55_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.681968 51.97565),0.01
303,MD-SSN1624,SSN1624 BUTTERLEY BROOK,361966,258029,2025,2025,MD,55,HA055G07,HA055G07S0019,9.0,GB109055041850,3117.0,3014.0,EA,-2.558149,52.219162,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'MD-SSN1624', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_55_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.558149 52.219162),
304,S50319,TROTHY AT ONEN,343070,214392,2025,2025,S5,55,HA055G03,HA055G03S0069,,,,,NRW,-2.82745,51.825237,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S50319', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 143, 'num_measurements': 2, 'file': 'riv_sites_det_55_106.geojson', 'mean_measurements': 0.1000000014901161}]",POINT (-2.82745 51.825237),0.1
305,S5520092,AFON TARENIG U/S FINES TIPS,279670,285810,2025,2025,S5,55,HA055G01,HA055G01S0060,,,,,NRW,-3.772335,52.456958,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S5520092', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 6, 'file': 'riv_sites_det_55_106.geojson', 'mean_measurements': 0.1126666665077209}]",POINT (-3.772335 52.456958),0.11266666666666668
306,S5520093,A TARENIG D/S ADIT,279561,285665,2025,2025,S5,55,HA055G01,HA055G01S0060,,,,,NRW,-3.773886,52.455631,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S5520093', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 6, 'file': 'riv_sites_det_55_106.geojson', 'mean_measurements': 0.5008333126703898}]",POINT (-3.773886 52.455631),0.5008333333333334
307,S5520094,A TARENIG D/S PUMLUMON MINE,279461,285393,2025,2025,S5,55,HA055G01,HA055G01S0060,,,,,NRW,-3.775259,52.453165,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S5520094', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 6, 'file': 'riv_sites_det_55_106.geojson', 'mean_measurements': 0.9488333066304524}]",POINT (-3.775259 52.453165),0.9488333333333334
308,S40192,R USK - C/W CRAI TO C/W SENNI,291243,228582,2025,2025,S4,56,HA056G03,HA056G03S0027,,,,,NRW,-3.583698,51.945077,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S40192', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 79, 'num_measurements': 2, 'file': 'riv_sites_det_56_106.geojson', 'mean_measurements': 0.1000000014901161}]",POINT (-3.583698 51.945077),0.1
309,S40700,"OLWAY BROOK, LLANDENNY",342019,204043,2025,2025,S4,56,HA056G04,HA056G04S0021,,,,,NRW,-2.840968,51.732089,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S40700', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 159, 'num_measurements': 3, 'file': 'riv_sites_det_56_106.geojson', 'mean_measurements': 0.1000000039736429}]",POINT (-2.840968 51.732089),0.10000000000000002
310,S40879,AFON SENNI,292040,228581,2025,2025,S4,56,HA056G03,HA056G03S0029,,,,,NRW,-3.572107,51.945224,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S40879', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 177, 'num_measurements': 2, 'file': 'riv_sites_det_56_106.geojson', 'mean_measurements': 0.1000000014901161}]",POINT (-3.572107 51.945224),0.1
311,S40885,R. CILIENI AT CONFL WITH R.USK,293780,230150,2025,2025,S4,56,HA056G03,HA056G03S0037,,,,,NRW,-3.547287,51.959661,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S40885', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 165, 'num_measurements': 2, 'file': 'riv_sites_det_56_106.geojson', 'mean_measurements': 0.1000000014901161}]",POINT (-3.547287 51.959661),0.1
312,S40893,NANT BRAN AT CONFLUENCE,298695,229324,2025,2025,S4,56,HA056G03,HA056G03S0038,,,,,NRW,-3.475538,51.953154,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S40893', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 137, 'num_measurements': 2, 'file': 'riv_sites_det_56_106.geojson', 'mean_measurements': 0.1000000014901161}]",POINT (-3.475538 51.953154),0.1
313,S16068,NANT TY'R ARLWYDD AT CWM COTTS,306799,186779,2025,2025,S1,57,HA057G01,HA057G01S0011,,,,,NRW,-3.346227,51.572151,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S16068', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 65, 'num_measurements': 7, 'file': 'riv_sites_det_57_106.geojson', 'mean_measurements': 0.0999999982970101}]",POINT (-3.346227 51.572151),0.09999999999999999
314,S17316,NANT Y FFOREST AT CONFLUENCE WITH TAFF,308990,187655,2025,2025,S1,57,HA057G01,HA057G01S0001,,,,,NRW,-3.314849,51.580383,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S17316', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 3, 'num_measurements': 3, 'file': 'riv_sites_det_57_106.geojson', 'mean_measurements': 0.1000000039736429}]",POINT (-3.314849 51.580383),0.10000000000000002
